#JCAT	Satcat	Piece	Type	Name	PLName	LDate	Parent	SDate	Primary	DDate	Status	Dest	Owner	State	Manufacturer	Bus	Motor	Mass	MassFlag	DryMass	DryFlag	TotMass	TotFlag	Length	LFlag	Diameter	DFlag	Span	SpanFlag	Shape	ODate	Perigee	PF	Apogee	AF	Inc	IF	OpOrbit	OQUAL	AltNames
# Updated 2024 Jan 13 23:14:18
A04162	16107	1985-089	PXAC---     	Kosmos-1688 SS 7	ESO	1985 Oct  2	S16107	1985 Oct  2 0916?	Earth	1988 Jul  2	AR	-	PVO	SU	YUZH	ESO	-	       5 	?	      5 	?	       0 	 	   0.2 	?	  0.2 	?	    0.2 	?	Sphere	1985 Oct  2	     346	 	     547	 	 50.67 	 	LLEO/I	-	-
A04163	16107	1985-089	PXAC---     	Kosmos-1688 SS 8	ESO	1985 Oct  2	S16107	1985 Oct  2 0916?	Earth	1988 Jul  2	AR	-	PVO	SU	YUZH	ESO	-	       5 	?	      5 	?	       0 	 	   0.2 	?	  0.2 	?	    0.2 	?	Sphere	1985 Oct  2	     346	 	     547	 	 50.67 	 	LLEO/I	-	-
A04164	16107	1985-089	PXAC---     	Kosmos-1688 SS 9	ESO	1985 Oct  2	S16107	1985 Oct  2 0916?	Earth	1988 Jul  2	AR	-	PVO	SU	YUZH	ESO	-	       5 	?	      5 	?	       0 	 	   0.2 	?	  0.2 	?	    0.2 	?	Sphere	1985 Oct  2	     346	 	     547	 	 50.67 	 	LLEO/I	-	-
A04165	16107	1985-089	PXAC---     	Kosmos-1688 SS 10	ESO	1985 Oct  2	S16107	1985 Oct  2 0916?	Earth	1988 Jul  2	AR	-	PVO	SU	YUZH	ESO	-	       5 	?	      5 	?	       0 	 	   0.2 	?	  0.2 	?	    0.2 	?	Sphere	1985 Oct  2	     346	 	     547	 	 50.67 	 	LLEO/I	-	-
A04166	16107	1985-089	PXAC---     	Kosmos-1688 SS 11	ESO	1985 Oct  2	S16107	1985 Oct  2 0916?	Earth	1988 Jul  2	AR	-	PVO	SU	YUZH	ESO	-	       5 	?	      5 	?	       0 	 	   0.2 	?	  0.2 	?	    0.2 	?	Sphere	1985 Oct  2	     346	 	     547	 	 50.67 	 	LLEO/I	-	-
A04167	16107	1985-089	PXAC---     	Kosmos-1688 SS 12	ESO	1985 Oct  2	S16107	1985 Oct  2 0916?	Earth	1988 Jul  2	AR	-	PVO	SU	YUZH	ESO	-	       5 	?	      5 	?	       0 	 	   0.2 	?	  0.2 	?	    0.2 	?	Sphere	1985 Oct  2	     346	 	     547	 	 50.67 	 	LLEO/I	-	-
A04168	16107	1985-089	PXAC---     	Kosmos-1688 SS 13	ESO	1985 Oct  2	S16107	1985 Oct  2 0916?	Earth	1988 Jul  2	AR	-	PVO	SU	YUZH	ESO	-	       5 	?	      5 	?	       0 	 	   0.2 	?	  0.2 	?	    0.2 	?	Sphere	1985 Oct  2	     346	 	     547	 	 50.67 	 	LLEO/I	-	-
A04169	16107	1985-089	PXAC---     	Kosmos-1688 SS 14	ESO	1985 Oct  2	S16107	1985 Oct  2 0916?	Earth	1988 Jul  2	AR	-	PVO	SU	YUZH	ESO	-	       5 	?	      5 	?	       0 	 	   0.2 	?	  0.2 	?	    0.2 	?	Sphere	1985 Oct  2	     346	 	     547	 	 50.67 	 	LLEO/I	-	-
A04170	16107	1985-089	PXAC---     	Kosmos-1688 SS 15	ESO	1985 Oct  2	S16107	1985 Oct  2 0916?	Earth	1988 Jul  2	AR	-	PVO	SU	YUZH	ESO	-	       5 	?	      5 	?	       0 	 	   0.2 	?	  0.2 	?	    0.2 	?	Sphere	1985 Oct  2	     346	 	     547	 	 50.67 	 	LLEO/I	-	-
A04171	16107	1985-089	PXAC---     	Kosmos-1688 SS 16	ESO	1985 Oct  2	S16107	1985 Oct  2 0916?	Earth	1988 Jul  2	AR	-	PVO	SU	YUZH	ESO	-	       5 	?	      5 	?	       0 	 	   0.2 	?	  0.2 	?	    0.2 	?	Sphere	1985 Oct  2	     346	 	     547	 	 50.67 	 	LLEO/I	-	-
A04172	16107	1985-089	PXAC---     	Kosmos-1688 SS 17	ESO	1985 Oct  2	S16107	1985 Oct  2 0916?	Earth	1988 Jul  2	AR	-	PVO	SU	YUZH	ESO	-	       5 	?	      5 	?	       0 	 	   0.2 	?	  0.2 	?	    0.2 	?	Sphere	1985 Oct  2	     346	 	     547	 	 50.67 	 	LLEO/I	-	-
A04173	16107	1985-089	PXAC---     	Kosmos-1688 SS 18	ESO	1985 Oct  2	S16107	1985 Oct  2 0916?	Earth	1988 Jul  2	AR	-	PVO	SU	YUZH	ESO	-	       5 	?	      5 	?	       0 	 	   0.2 	?	  0.2 	?	    0.2 	?	Sphere	1985 Oct  2	     346	 	     547	 	 50.67 	 	LLEO/I	-	-
A04174	16107	1985-089	PXAC---     	Kosmos-1688 SS 19	ESO	1985 Oct  2	S16107	1985 Oct  2 0916?	Earth	1988 Jul  2	AR	-	PVO	SU	YUZH	ESO	-	       5 	?	      5 	?	       0 	 	   0.2 	?	  0.2 	?	    0.2 	?	Sphere	1985 Oct  2	     346	 	     547	 	 50.67 	 	LLEO/I	-	-
A04175	16107	1985-089	PXAC---     	Kosmos-1688 SS 20	ESO	1985 Oct  2	S16107	1985 Oct  2 0916?	Earth	1988 Jul  2	AR	-	PVO	SU	YUZH	ESO	-	       5 	?	      5 	?	       0 	 	   0.2 	?	  0.2 	?	    0.2 	?	Sphere	1985 Oct  2	     346	 	     547	 	 50.67 	 	LLEO/I	-	-
A04176	16107	1985-089	PXAC---     	Kosmos-1688 SS 21	ESO	1985 Oct  2	S16107	1985 Oct  2 0916?	Earth	1988 Jul  2	AR	-	PVO	SU	YUZH	ESO	-	       5 	?	      5 	?	       0 	 	   0.2 	?	  0.2 	?	    0.2 	?	Sphere	1985 Oct  2	     346	 	     547	 	 50.67 	 	LLEO/I	-	-
A04177	16107	1985-089	PXAC---     	Kosmos-1688 SS 22	ESO	1985 Oct  2	S16107	1985 Oct  2 0916?	Earth	1988 Jul  2	AR	-	PVO	SU	YUZH	ESO	-	       5 	?	      5 	?	       0 	 	   0.2 	?	  0.2 	?	    0.2 	?	Sphere	1985 Oct  2	     346	 	     547	 	 50.67 	 	LLEO/I	-	-
A04178	16107	1985-089	PXAC---     	Kosmos-1688 SS 23	ESO	1985 Oct  2	S16107	1985 Oct  2 0916?	Earth	1988 Jul  2	AR	-	PVO	SU	YUZH	ESO	-	       5 	?	      5 	?	       0 	 	   0.2 	?	  0.2 	?	    0.2 	?	Sphere	1985 Oct  2	     346	 	     547	 	 50.67 	 	LLEO/I	-	-
A04179	16107	1985-089	PXAC---     	Kosmos-1688 SS 24	ESO	1985 Oct  2	S16107	1985 Oct  2 0916?	Earth	1988 Jul  2	AR	-	PVO	SU	YUZH	ESO	-	       5 	?	      5 	?	       0 	 	   0.2 	?	  0.2 	?	    0.2 	?	Sphere	1985 Oct  2	     346	 	     547	 	 50.67 	 	LLEO/I	-	-
A04180	NNA S	1985-092	R2  S       	ET-25	ET	1985 Oct  3	-	1985 Oct  3 1524:02	Earth	1985 Oct  3 1638	S	20.6N 148.3W C	MSFC	US	MMMI	ET	-	   29950 	 	  29950 	 	   29950 	 	  46.9 	 	  8.4 	 	   46.9 	 	Cyl + Cone	1985 Oct  3	      60	?	     470	?	 28.50 	 	TA	-	-
A04181	16115	1985-092	C AV-S      	IUS ASE-2	IUS ASE	1985 Oct  3	S16115  5-12 	1985 Oct  3 1630	Earth	1985 Oct  7 1700	AL	-	JSC	US	BOKT	IUS ASE	-	    2500 	?	   2500 	?	       0 	 	   5.1 	 	  4.5 	 	    5.1 	 	Truss	1985 Oct  3	     468	 	     476	 	 28.52 	 	LLEO/I	-	-
A04182	16115	1985-092	C AH-S      	MARC-DN	Cargo Bay Camera	1985 Oct  3	S16115  ?    	1985 Oct  3 1630	Earth	1985 Oct  7 1700	AL	-	AFJSC	US	-	OCBC	-	      10 	?	     10 	?	       0 	 	   0.5 	?	  0.5 	?	    0.5 	?	Box	1985 Oct  3	     468	 	     476	 	 28.52 	 	LLEO/I	-	-
A04183	16115	1985-092	CPIH-S      	EMU 1071/PLSS 1005	STS-51J EV1	1985 Oct  3	S16115  AL   	1985 Oct  3 1630	Earth	1985 Oct  7 1700	AL IN	-	JSC	US	HASTD	EMU	-	     130 	 	    130 	 	       0 	 	   2.0 	 	  0.5 	 	    2.0 	 	Suit	1985 Oct  4	     475	 	     515	 	 28.52 	 	LLEO/I	-	-
A04184	16115	1985-092	CPIH-S      	EMU 1072/PLSS 1008	STS-51J EV2	1985 Oct  3	S16115  AL   	1985 Oct  3 1630	Earth	1985 Oct  7 1700	AL IN	-	JSC	US	HASTD	EMU	-	     130 	 	    130 	 	       0 	 	   2.0 	 	  0.5 	 	    2.0 	 	Suit	1985 Oct  4	     475	 	     515	 	 28.52 	 	LLEO/I	-	-
A04185	NNA R	1985-083	C  MR       	Priborniy otsek	PO	1985 Sep 19	S16056	1985 Oct  4 0500?	Earth	1985 Oct  4 0512?	D	-	MOM	SU	TSSKB	Zenit PO	-	    3200 	 	   2850 	?	       0 	 	   2.5 	 	  2.4 	 	    2.5 	 	DCone	1985 Oct  4	     -80	?	     407	 	 72.86 	 	SO	-	-
A04186	NNA R	1985-078	C  MR       	SpK TDU	11D864	1985 Aug 29	A04187	1985 Oct  6 0021?	Earth	1985 Oct  6 0031?	D	-	MOM	SU	TSSKB	SpK TDU	-	      52 	 	     10 	?	       0 	 	   0.5 	 	  0.4 	 	    0.5 	 	Sphere + Cone	1985 Oct  6	    -701	 	     204	 	 64.86 	 	SO	-	-
A04187	NNA T	1985-078	PX-RT--     	Spuskaemaya Kapsula	SpK	1985 Aug 29	S15999	1985 Oct  6 0021?	Earth	1985 Oct  6 0043?	L	-	MOM	SU	TSSKB	SpK	11D864	     200 	?	     50 	?	       0 	?	   0.5 	 	  0.5 	 	    0.5 	 	Sphere	1985 Oct  6	     166	 	     283	 	 64.86 	 	LLEO/I	-	-
A04188	NNA R	1985-085	C  MR       	Priborniy otsek	PO	1985 Sep 26	S16088	1985 Oct 10 0522?	Earth	1985 Oct 10 0535?	D	-	MOM	SU	TSSKB	Zenit PO	-	    3200 	 	   2850 	?	       0 	 	   2.5 	 	  2.4 	 	    2.5 	 	DCone	1985 Oct 10	     -70	 	     396	 	 72.89 	 	SO	-	-
A04189	16129	1985-093	C AM        	Star 27	Star 27 TE-M-616-8	1985 Oct  9	S16129	1985 Oct 10 1225?	Earth	-	AO	-	AFSD	US	THKE	Star 27	-	     361 	 	     24 	 	       0 	 	   1.2 	 	  0.7 	 	    1.2 	 	Sphere + Cone	1985 Oct 10	   19566	 	   20530	 	 63.50 	 	MEO	-	-
A04190	NNA R	1985-072	C  MR       	Agregatniy otsek	AO-PO	1985 Aug 16	S15959	1985 Oct 14 1832?	Earth	1985 Oct 14 1847?	D	-	MOM	SU	TSSKB	Yantar' AO	-	    3210 	?	   2310 	?	       0 	?	   2.6 	 	  2.7 	 	    2.7 	?	Trunc Cone + 2 Pan	1985 Oct 14	    -175	 	     281	 	 67.15 	 	SO	-	-
A04191	15634	1985-026	C AMR       	Agregatniy otsek	AO-PO	1985 Mar 25	S15634	1985 Oct 18 1920?	Earth	1985 Oct 18 1940?	AR	-	MOM	SU	TSSKB	Yantar' AO	-	    3210 	?	   2310 	?	       0 	?	   2.6 	 	  2.7 	 	    2.7 	?	Trunc Cone + 2 Pan	1985 Oct 18	    -165	 	     228	 	 64.75 	 	SO	-	-
A04192	NNA R	1985-078	C  MR       	Agregatniy otsek	AO-PO	1985 Aug 29	S15999	1985 Oct 18 2043?	Earth	1985 Oct 18 2056?	D	-	MOM	SU	TSSKB	Yantar' AO	-	    3210 	?	   2310 	?	       0 	?	   2.6 	 	  2.7 	 	    2.7 	?	Trunc Cone + 2 Pan	1985 Oct 18	    -174	 	     244	 	 64.85 	 	SO	-	-
A04193	15930	1985-064	C AM        	Kosmos-1670 reactor DU	US-A reactor DU	1985 Aug  1	S15930	1985 Oct 23 0700?	Earth	-	AO	-	VMF	SU	-	US-A reactor DU	-	     150 	?	     50 	?	       0 	 	   1.1 	 	  1.3 	 	    1.3 	 	Cyl	1985 Oct 23	     268	 	     976	 	 64.94 	 	LEO/I	-	-
A04194	15986	1985-075	C AM        	Kosmos-1677 reactor DU	US-A reactor DU	1985 Aug 23	S15986	1985 Oct 23 0713?	Earth	-	AO	-	VMF	SU	-	US-A reactor DU	-	     150 	?	     50 	?	       0 	 	   1.1 	 	  1.3 	 	    1.3 	 	Cyl	1985 Oct 23	     258	 	     911	 	 64.68 	 	LLEO/I	-	-
A04195	15930	1985-064	C AN        	Kosmos-1670 reactor core	US-A reactor core	1985 Aug  1	S15930	1985 Oct 23 0744?	Earth	-	AO	-	VMF	SU	-	US-A reactor core	-	      53 	 	     53 	 	       0 	 	   0.5 	 	  0.2 	 	    0.5 	 	Cyl	1985 Oct 23	     917	 	     989	 	 65.00 	 	LEO/I	-	-
A04196	15930	1985-064	C AM        	Kosmos-1670 reactor DU	US-A reactor DU	1985 Aug  1	S15930	1985 Oct 23 0744?	Earth	-	AO	-	VMF	SU	-	US-A reactor DU	-	     150 	?	     50 	?	       0 	 	   1.1 	 	  1.3 	 	    1.3 	 	Cyl	1985 Oct 23	     917	 	     989	 	 64.94 	 	LEO/I	-	-
A04197	15986	1985-075	C AN        	Kosmos-1677 reactor core	US-A reactor core	1985 Aug 23	S15986	1985 Oct 23 0800?	Earth	-	AO	-	VMF	SU	-	US-A reactor core	-	      53 	 	     53 	 	       0 	 	   0.5 	 	  0.2 	 	    0.5 	 	Cyl	1985 Oct 23	     897	 	     989	 	 64.68 	 	LEO/I	-	-
A04198	15986	1985-075	C AM        	Kosmos-1677 reactor DU	US-A reactor DU	1985 Aug 23	S15986	1985 Oct 23 0800?	Earth	-	AO	-	VMF	SU	-	US-A reactor DU	-	     150 	?	     50 	?	       0 	 	   1.1 	 	  1.3 	 	    1.3 	 	Cyl	1985 Oct 23	     897	 	     989	 	 64.68 	 	LEO/I	-	-
A04199	NNA T	1985-096	PX-RT--     	FSW RV	FSW RV	1985 Oct 21	S16177	1985 Oct 26 0341?	Earth	1985 Oct 26 0351	L	Zhongguo	MAI	CN	CAST	FSW RV	-	     424 	?	    424 	?	       0 	?	   1.5 	 	  1.7 	 	    1.5 	 	Rounded Cone	1985 Oct 26	     170	 	     377	 	 62.97 	 	LLEO/I	-	-
A04200	NNA A	1985-096	C AMR       	FG-14	FSW Retro	1985 Oct 21	A04199	1985 Oct 26 0341?	Earth	1985 Oct 26 0343?	AL	-	MAI	CN	ARMT	FSW Retro	-	     266 	 	     53 	 	       0 	 	   0.9 	 	  0.7 	 	    0.9 	 	Sphere + Cone	1985 Oct 26	    -894	 	     817	 	 62.97 	 	SO	-	-
A04201	NNA R	1985-095	C  MR       	Priborniy otsek	PO	1985 Oct 16	S16169	1985 Oct 30 0623?	Earth	1985 Oct 30 0630?	D	-	MOM	SU	TSSKB	Zenit PO	-	    3200 	 	   2850 	?	       0 	 	   2.5 	 	  2.4 	 	    2.5 	 	DCone	1985 Oct 30	    -179	 	     251	 	 70.40 	 	SO	-	-
A04202	NNA S	1985-104	R2  S       	ET-24	ET	1985 Oct 30	-	1985 Oct 30 1708:35	Earth	1985 Oct 30 1801	S	57.0S 148.0E B	MSFC	US	MMMI	ET	-	   29950 	 	  29950 	 	   29950 	 	  46.9 	 	  8.4 	 	   46.9 	 	Cyl + Cone	1985 Oct 30	      45	?	     182	?	 57.00 	 	TA	-	-
A04203	16230	1985-104	CPAA-S      	Tunnel Adapter	Tunnel Adapter	1985 Oct 30	S16230  1-2  	1985 Oct 30 1825	Earth	1985 Nov  6 1744	AL	-	JSC	US	RWI	STS TA	-	     300 	?	    300 	?	       0 	 	   2.5 	?	  2.0 	?	    2.5 	?	Cyl	1985 Oct 31	     321	 	     333	 	 56.98 	 	LLEO/I	-	-
A04204	16230	1985-104	CPAA-S      	Spacelab Tunnel	Spacelab Long Tunnel	1985 Oct 30	S16230  3-5  	1985 Oct 30 1825	Earth	1985 Nov  6 1744	AL	-	MSFC	US	MDAC	STT	-	     800 	?	    800 	?	       0 	 	   5.8 	 	  1.3 	 	    5.8 	 	Step Cyl	1985 Oct 31	     321	 	     333	 	 56.98 	 	LLEO/I	-	-
A04205	16230	1985-104	C AS-S      	G-308R	G-308R	1985 Oct 30	S16230  4P   	1985 Oct 30 1825	Earth	1985 Nov  6 1744	AL	-	GSFC	US	-	GABA	-	     200 	 	    200 	 	       0 	 	   0.5 	 	  1.0 	 	    1.0 	 	Plate + Cyl	1985 Oct 31	     321	 	     333	 	 56.98 	 	LLEO/I	-	-
A04206	16230	1985-104	PPAS-S-     	Spacelab D-1	Spacelab Long Module 2	1985 Oct 30	S16230  6-10 	1985 Oct 30 1825	Earth	1985 Nov  6 1744	AL	-	DFVLR	D	MBBE	Spacelab	-	   11030 	?	  11030 	?	       0 	 	   7.5 	 	  4.1 	 	    7.5 	 	Cyl	1985 Oct 31	     321	 	     333	 	 56.98 	 	LLEO/I	-	-
A04207	16230	1985-104	PXAS-S-     	Spacelab D-1 USS	USS	1985 Oct 30	S16230  11   	1985 Oct 30 1825	Earth	1985 Nov  6 1744	AL	-	DFVLR	D	MBB	SPAS	-	    1723 	 	   1723 	 	       0 	 	   2.0 	 	  4.3 	 	    4.3 	 	Truss	1985 Oct 31	     321	 	     333	 	 56.98 	 	LLEO/I	-	-
A04208	16230	1985-104	C AH-S      	RMS 302	RMS	1985 Oct 30	S16230  PS   	1985 Oct 30 1825	Earth	1985 Nov  6 1744	AL	-	JSC	US	SPAR	RMS	-	     410 	 	    410 	 	       0 	 	  15.0 	 	  0.3 	 	   15.0 	 	Cyl	1985 Nov  1	     322	 	     332	 	 56.99 	 	LLEO/I	-	-
A04209	16230	1985-104	CPIH-S      	EMU 1074/PLSS 1010	STS-61A EV1	1985 Oct 30	S16230  AL   	1985 Oct 30 1825	Earth	1985 Nov  6 1744	AL IN	-	JSC	US	HASTD	EMU	-	     130 	 	    130 	 	       0 	 	   2.0 	 	  0.5 	 	    2.0 	 	Suit	1985 Nov  1	     322	 	     332	 	 56.99 	 	LLEO/I	-	-
A04210	16230	1985-104	CPIH-S      	EMU 1073/PLSS 1007	STS-61A EV2	1985 Oct 30	S16230  AL   	1985 Oct 30 1825	Earth	1985 Nov  6 1744	AL IN	-	JSC	US	HASTD	EMU	-	     130 	 	    130 	 	       0 	 	   2.0 	 	  0.5 	 	    2.0 	 	Suit	1985 Nov  1	     322	 	     332	 	 56.99 	 	LLEO/I	-	-
A04211	NNA R	1985-101	C  MR       	SpK TDU	11D864	1985 Oct 25	A04212	1985 Nov 13 0644?	Earth	1985 Nov 13 0654?	D	-	MOM	SU	TSSKB	SpK TDU	-	      52 	 	     10 	?	       0 	 	   0.5 	 	  0.4 	 	    0.5 	 	Sphere + Cone	1985 Nov 13	    -682	 	     185	 	 67.13 	 	SO	-	-
A04212	NNA T	1985-101	PX-RT--     	Spuskaemaya Kapsula	SpK-1	1985 Oct 25	S16198	1985 Nov 13 0644?	Earth	1985 Nov 13 0706?	L	-	MOM	SU	TSSKB	SpK	11D864	     200 	?	     50 	?	       0 	?	   0.5 	 	  0.5 	 	    0.5 	 	Sphere	1985 Nov 13	     152	 	     301	 	 67.13 	 	LLEO/I	-	-
A04213	NNA R	1985-081	C  MR       	Soyuz T-14 PAO	Priborno-agregatniy otsek	1985 Sep 17	S16051	1985 Nov 21 1005?	Earth	1985 Nov 21 1010?	D	-	MOM	SU	NPOE	Soyuz PAO	-	    2750 	 	   2050 	 	       0 	 	   2.3 	 	  2.2 	 	    9.4 	 	Cyl + 2 Pan	1985 Nov 21	     -33	 	     353	 	 51.63 	 	SO	-	-
A04214	NNA S	1985-109	R2  S       	ET-22	ET	1985 Nov 27	-	1985 Nov 27 0037:31	Earth	1985 Nov 27 0149	S	17.3N 156.7W C	MSFC	US	MMMI	ET	-	   29950 	 	  29950 	 	   29950 	 	  46.9 	 	  8.4 	 	   46.9 	 	Cyl + Cone	1985 Nov 27	      63	 	     350	 	 28.50 	 	TA	-	-
A04215	16273	1985-109	C AS-S      	G-479	G-479	1985 Nov 27	S16273  3P   	1985 Nov 27 0202	Earth	1985 Dec  3 2133	AL	-	GSFC	US	-	GABA	-	     103 	 	    103 	 	       0 	 	   0.5 	?	  1.0 	 	    1.0 	 	Plate + Cyl	1985 Nov 29	     368	 	     382	 	 28.47 	 	LLEO/I	-	-
A04216	16273	1985-109	C AS-S      	ICBC	ICBC	1985 Nov 27	S16273  4S?  	1985 Nov 27 0202	Earth	1985 Dec  3 2133	AL	-	IMAX	US	-	GABA	-	     225 	 	    225 	 	       0 	 	   1.0 	?	  1.0 	 	    1.0 	 	Plate + Cyl	1985 Nov 29	     368	 	     382	 	 28.47 	 	LLEO/I	-	-
A04217	16273	1985-109	C AH-S      	MFR	MFR	1985 Nov 27	S16273  ?    	1985 Nov 27 0202	Earth	1985 Dec  3 2133	AL	-	JSC	US	JSC	APC	-	      50 	 	     50 	 	       0 	 	   0.5 	 	  0.5 	 	    0.5 	 	Plate + Rod	1985 Nov 29	     368	 	     382	 	 28.47 	 	LLEO/I	-	-
A04218	16273	1985-109	PXAS-S-     	EASE/ACCESS MPESS	MPESS F004	1985 Nov 27	S16273  5    	1985 Nov 29 2145	Earth	1985 Dec  3 2133	AL	-	JSC	US	TELBR	MPESS	-	    1860 	 	   1860 	 	       0 	 	   2.6 	 	  4.5 	 	    4.5 	 	Truss	1985 Nov 29	     368	 	     382	 	 28.47 	 	LLEO/I	-	-
A04219	16273	1985-109	PXTS-S-     	ACCESS	-	1985 Nov 27	A04218	1985 Nov 29 2200?	Earth	1985 Nov 29 2311	ATT	A04218	JSC	US	MIT	-	-	      85 	 	     85 	 	       0 	 	  13.7 	 	  1.2 	 	   13.7 	 	Truss	1985 Nov 29	     368	 	     382	 	 28.47 	 	LLEO/I	-	-
A04220	16273	1985-109	PXTS-S-     	EASE	-	1985 Nov 27	A04218	1985 Nov 29 2330?	Earth	1985 Nov 30 0215?	ATT	A04218	JSC	US	MIT	-	-	     180 	 	    180 	 	       0 	 	   3.9 	 	  3.9 	 	    3.9 	 	Tri Truss	1985 Dec  2	     322	 	     383	 	 28.47 	 	LLEO/I	-	-
A04221	16273	1985-109	C AV-S      	PAM-D ASE	PAM-D ASE	1985 Nov 27	S16273  7    	1985 Nov 27 0746	Earth	1985 Dec  3 2133	AL	-	JSC	US	MDAC	PAM ASE	-	    1100 	?	   1100 	?	       0 	 	   2.5 	 	  4.5 	 	    4.5 	 	Pallet	1985 Nov 27	     353	 	     359	 	 28.47 	 	LLEO/I	-	-
A04222	16274	1985-109	C AM        	Star 30BP	TE-M-700-17	1985 Nov 27	S16274	1985 Nov 29 2058	Earth	-	AO	-	SCT	MX	THKE	Star 30	-	     543 	 	     33 	 	       0 	 	   1.5 	 	  0.8 	 	    1.5 	 	Ell + Cone	1985 Nov 29	   32793	 	   36578	 	  3.43 	 	GEO/ID	-	-
A04223	16273	1985-109	C AV-S      	PAM-D2 ASE	PAM-D2 ASE	1985 Nov 27	S16273  8-10 	1985 Nov 28 2157	Earth	1985 Dec  3 2133	AL	-	JSC	US	MDAC	PAM ASE	-	    1655 	?	   1655 	?	       0 	 	   2.5 	 	  4.5 	 	    4.5 	 	Pallet	1985 Nov 29	     364	 	     370	 	 28.46 	 	LLEO/I	-	-
A04224	16276	1985-109	C AM        	AS4000 AKM	Star 37XFP S/N 19131-17	1985 Nov 27	S16276	1985 Dec  1 1848	Earth	-	AO	-	AMC	US	THKE	Star 37	TE-M-714-16	     959 	 	     63 	 	       0 	 	   1.5 	 	  0.9 	 	    1.5 	 	Sphere + Cone	1985 Dec  1	   34403	 	   35670	 	  0.17 	 	GEO/D	-	-
A04225	16273	1985-109	C AV-S      	PAM-D ASE	PAM-D ASE	1985 Nov 27	S16273  12   	1985 Nov 28 0120	Earth	1985 Dec  3 2133	AL	-	JSC	US	MDAC	PAM ASE	-	    1100 	?	   1100 	?	       0 	 	   2.5 	 	  4.5 	 	    4.5 	 	Pallet	1985 Nov 28	     356	 	     366	 	 28.46 	 	LLEO/I	-	-
A04226	16275	1985-109	C AM        	Star 30BP	TE-M-700-17	1985 Nov 27	S16275	1985 Nov 29 1623	Earth	-	AO	-	AUSS	AU	THKE	Star 30	-	     543 	 	     33 	 	       0 	 	   1.5 	 	  0.8 	 	    1.5 	 	Ell + Cone	1985 Nov 29	   30227	 	   36556	 	  1.05 	 	MEO	-	-
A04227	16273	1985-109	C AH-S      	RMS 301	RMS	1985 Nov 27	S16273  PS   	1985 Nov 27 0202	Earth	1985 Dec  3 2133	AL	-	JSC	US	SPAR	RMS	-	     410 	 	    410 	 	       0 	 	  15.0 	 	  0.3 	 	   15.0 	 	Cyl	1985 Nov 29	     368	 	     382	 	 28.47 	 	LLEO/I	-	-
A04228	NNA E	1985-109	CP E-S      	EMU 1077/PLSS 1006	STS-61B EVA-1 EV1	1985 Nov 27	S16273  AL   	1985 Nov 27 0202	Earth	1985 Nov 29 2145	EVA DP	S16273	JSC	US	HASTD	EMU	-	     130 	 	    130 	 	       0 	 	   2.0 	 	  0.5 	 	    2.0 	 	Suit	1985 Nov 29	     368	 	     382	 	 28.47 	 	LLEO/I	-	-
A04229	NNA E	1985-109	CP E-S      	EMU 1070/PLSS 1011	STS-61B EVA-1 EV2	1985 Nov 27	S16273  AL   	1985 Nov 27 0202	Earth	1985 Nov 29 2145	EVA DP	S16273	JSC	US	HASTD	EMU	-	     130 	 	    130 	 	       0 	 	   2.0 	 	  0.5 	 	    2.0 	 	Suit	1985 Nov 29	     368	 	     382	 	 28.47 	 	LLEO/I	-	-
A04230	16273	1985-109	CPIH-S      	EMU 1079/PLSS 1008	STS-61B BU	1985 Nov 27	S16273  AL   	1985 Nov 29 2145	Earth	1985 Dec  3 2133	AL IN	-	JSC	US	HASTD	EMU	-	     130 	 	    130 	 	       0 	 	   2.0 	 	  0.5 	 	    2.0 	 	Suit	1985 Nov 29	     368	 	     382	 	 28.47 	 	LLEO/I	-	-
A04231	NNA R	1985-106	C  MR       	Priborniy otsek	PO	1985 Nov 13	S16247	1985 Nov 27 0635?	Earth	1985 Nov 27 0650?	D	-	MOM	SU	TSSKB	Zenit PO	-	    3200 	 	   2850 	?	       0 	 	   2.5 	 	  2.4 	 	    2.5 	 	DCone	1985 Nov 27	     -75	 	     401	 	 72.90 	 	SO	-	-
A04232	NNA R	1985-101	C  MR       	SpK TDU	11D864	1985 Oct 25	A04233	1985 Dec  3 2349?	Earth	1985 Dec  3 2359?	D	-	MOM	SU	TSSKB	SpK TDU	-	      52 	 	     10 	?	       0 	 	   0.5 	 	  0.4 	 	    0.5 	 	Sphere + Cone	1985 Dec  3	    -722	 	     248	 	 67.12 	 	SO	-	-
A04233	NNA T	1985-101	PX-RT--     	Spuskaemaya Kapsula	SpK-2	1985 Oct 25	S16198	1985 Dec  3 2349?	Earth	1985 Dec  4 0011?	L	-	MOM	SU	TSSKB	SpK	11D864	     200 	?	     50 	?	       0 	?	   0.5 	 	  0.5 	 	    0.5 	 	Sphere	1985 Dec  3	     174	 	     296	 	 67.12 	 	LLEO/I	-	-
A04234	16328	1985-114	PXAS---     	ITV 1 Balloon	ITV 1 Balloon	1985 Dec 13	S16328	1985 Dec 13 0246	Earth	1989 May 11	AR	-	AFSD	US	AVCO	Balloon	-	      60 	?	     60 	?	       0 	 	   2.0 	 	  2.0 	 	    2.0 	 	Sphere	1985 Dec 19	     313	 	     769	 	 37.07 	 	LLEO/I	-	-
